id,nome,siglaPartido,siglaUf,idLegislatura,PL 2337/21,PLP 19/19,PL 591/2021,PL 3729/04,PL 3723/19,PEC 06/2019,PEC 125/2011,MP 1045/21,MP 1031/21,PL 10372/18,PEC 135/19,PEC 241/2016
204477,Felício Laterça,PSL,RJ,56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
72442,Felipe Carreras,PSB,PE,56,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5
204398,Felipe Francischini,PSL,PR,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204371,Felipe Rigoni,PSL,ES,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.5
160666,Félix Mendonça Júnior,PDT,BA,56,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
204407,Fernanda Melchionna,PSOL,RS,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
212504,Fernando Borja,AVANTE,MG,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5
141431,Fernando Coelho Filho,DEM,PE,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0
204445,Fernando Mineiro,PT,RN,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
92699,Fernando Monteiro,PP,PE,56,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0
204427,Fernando Rodolfo,PL,PE,56,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5
204411,Filipe Barros,PSL,PR,56,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5
204354,Flávia Arruda,PL,DF,56,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5
160598,Flávia Morais,PDT,GO,56,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,1.0
141434,Flaviano Melo,MDB,AC,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0
191923,Flávio Nogueira,PDT,PI,56,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
204447,Flordelis,PSD,RJ,56,0.5,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5
204392,Francisco Jr.,PSD,GO,56,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5
204510,Franco Cartafina,PP,MG,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5
204494,Fred Costa,PATRIOTA,MG,56,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204393,Frei Anastacio Ribeiro,PT,PB,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
74200,Gastão Vieira,PROS,MA,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
115746,Gelson Azevedo,PL,RJ,56,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5
160669,Genecias Noronha,SOLIDARIEDADE,CE,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5
204473,General Girão,PSL,RN,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
204484,General Peternelli,PSL,SP,56,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204527,Geninho Zuliani,DEM,SP,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5
178966,Geovania de Sá,PSDB,SC,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74374,Geraldo Resende,PSDB,MS,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
204394,Gervásio Maia,PSB,PB,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
74383,Giacobo,PL,PR,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0
204575,Gil Cutrim,REPUBLICANOS,MA,56,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
204491,Gilberto Abramo,REPUBLICANOS,MG,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
74270,Gilberto Nascimento,PSC,SP,56,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0
204365,Gilson Marques,NOVO,SC,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
160673,Giovani Cherini,PL,RS,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178996,Giovani Feltes,MDB,RS,56,0.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5
152605,Glauber Braga,PSOL,RJ,56,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204419,Glaustin da Fokus,PSC,GO,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
107283,Gleisi Hoffmann,PT,PR,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5
74419,Gonzaga Patriota,PSB,PE,56,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0
129618,GORETE PEREIRA,PL,CE,56,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
198197,Greyce Elias,AVANTE,MG,56,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5
204513,Guiga Peixoto,PSL,SP,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
204531,Guilherme Derrite,PP,SP,56,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
160667,Guilherme Mussi,PP,SP,56,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.0,1.0
204442,Gurgel,PSL,RJ,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
73460,Gustavo Fruet,PDT,PR,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
204408,Gustinho Ribeiro,SOLIDARIEDADE,SE,56,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5
204456,Gutemberg Reis,MDB,RJ,56,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5
204465,Haroldo Cathedral,PSD,RR,56,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5
204548,Heitor Freire,PSL,CE,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
178964,Heitor Schuch,PSB,RS,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
178873,Helder Salomão,PT,ES,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0
204373,Hélio Costa,REPUBLICANOS,SC,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
178909,Hélio Leite,DEM,PA,56,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204444,Helio Lopes,PSL,RJ,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
217036,Henrique do Paraíso,REPUBLICANOS,SP,56,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5
73482,Henrique Fontana,PT,RS,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
204539,Hercílio Coelho Diniz,MDB,MG,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5
178981,Herculano Passos,MDB,SP,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0
73772,Hermes Parcianello,MDB,PR,56,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0
178884,Hildo Rocha,MDB,MA,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,1.0
178959,Hiran Gonçalves,PP,RR,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0
141450,Hugo Leal,PSD,RJ,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
160674,Hugo Motta,REPUBLICANOS,PB,56,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0
204533,Idilvan Alencar,PDT,CE,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5
204564,Igor Kannário,DEM,BA,56,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204508,Igor Timo,PODE,MG,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5
67138,Iracema Portella,PP,PI,56,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0
204436,Isnaldo Bulhões Jr.,MDB,AL,56,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5
73531,Ivan Valente,PSOL,SP,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74848,Jandira Feghali,PCdoB,RJ,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
108338,Jaqueline Cassol,PP,RO,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
160672,Jean Wyllys,PSOL,RJ,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0
74273,Jefferson Campos,PSB,SP,56,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
160570,Jerônimo Goergen,PP,RS,56,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0
178839,Jéssica Sales,MDB,AC,56,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0
204435,Jesus Sérgio,PDT,AC,56,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5
178842,Jhc,PSB,AL,56,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0
160531,Jhonatan de Jesus,REPUBLICANOS,RR,56,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0
74366,João Campos,REPUBLICANOS,GO,56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
141458,João Carlos Bacelar,PL,BA,56,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0
178970,João Daniel,PT,SE,56,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0
204429,João H. Campos,PSB,PE,56,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5
141459,João Maia,PL,RN,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5
112437,João Marcelo Souza,MDB,MA,56,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0
204576,João Roma,REPUBLICANOS,BA,56,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
178910,Joaquim Passarinho,PSD,PA,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
204468,Joenia Wapichana,REDE,RR,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
204546,Joice Hasselmann,PSL,SP,56,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.5
217480,Jones Moura,PSD,RJ,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
205550,Jorge Braz,REPUBLICANOS,RJ,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5
214694,Jorge Goetten,PL,SC,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
178857,Jorge Solla,PT,BA,56,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
218245,Jorielson,PL,AP,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
141464,José Airton Félix Cirilo,PT,CE,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0
141470,José Guimarães,PT,CE,56,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0
204386,Jose Mario Schreiner,DEM,GO,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204472,José Medeiros,PODE,MT,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5
204391,José Nelto,PODE,GO,56,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.5
160619,José Nunes,PSD,BA,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
74079,José Priante,MDB,PA,56,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0
204555,José Ricardo,PT,AM,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5
74554,José Rocha,PL,BA,56,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0
209189,Joseildo Ramos,PT,BA,56,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
74141,Josias Gomes,PT,BA,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
204563,Josimar Maranhãozinho,PL,MA,56,1.0,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.5
215043,Josivaldo JP,PODE,MA,56,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5
204474,Juarez Costa,MDB,MT,56,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5
204420,Julian Lemos,PSL,PB,56,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5
74317,Júlio Cesar,PSD,PI,56,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
204372,Julio Cesar Ribeiro,REPUBLICANOS,DF,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
73586,Júlio Delgado,PSB,MG,56,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
74253,Julio Lopes,PP,RJ,56,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0
204457,Juninho do Pneu,DEM,RJ,56,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5
204520,Junio Amaral,PSL,MG,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
204497,Júnior Ferrari,PSD,PA,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
204574,Junior Lourenço,PL,MA,56,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.5
204550,Júnior Mano,PL,CE,56,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5
178886,Juscelino Filho,DEM,MA,56,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0
204536,Kim Kataguiri,DEM,SP,56,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5
151208,Laercio Oliveira,PP,SE,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
141478,Laerte Bessa,PL,DF,56,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0
98057,Lafayette de Andrada,REPUBLICANOS,MG,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
74856,Laura Carneiro,DEM,RJ,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
160534,Lauriete,PSC,ES,56,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5
178832,Leandre,PV,PR,56,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0
204375,Leda Sadala,AVANTE,AP,56,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5
178825,Leo de Brito,PT,AC,56,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0
204359,Léo Moraes,PODE,RO,56,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5
204547,Léo Motta,PSL,MG,56,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5
122195,Leonardo Gadelha,PSC,PB,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
74156,Leonardo Monteiro,PT,MG,56,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
74254,Leonardo Picciani,MDB,RJ,56,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5
74299,Leônidas Cristino,PDT,CE,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0
92102,Leur Lomanto Júnior,DEM,BA,56,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5
139285,Lídice da Mata,PSB,BA,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
74585,Lincoln Portela,PL,MG,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
204405,Liziane Bayer,PSB,RS,56,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204382,Loester Trutis,PSL,MS,56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
196358,Lourival Gomes,PSL,RJ,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5
204523,Lucas Gonzalez,NOVO,MG,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
204404,Lucas Redecker,PSDB,RS,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
178879,Lucas Vergilio,SOLIDARIEDADE,GO,56,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0
74478,Luciano Bivar,PSL,PE,56,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.5
178931,Luciano Ducci,PSB,PR,56,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0
178954,Lucio Mosquini,MDB,RO,56,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0
204381,Luis Miranda,DEM,DF,56,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
160510,Luis Tibé,AVANTE,MG,56,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
204410,Luisa Canziani,PTB,PR,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5
204448,Luiz Antônio Corrêa,PL,RJ,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
160645,Luiz Carlos,PSDB,AP,56,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5
204485,Luiz Carlos Motta,PL,SP,56,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5
204543,Luiz Flávio Gomes,PSB,SP,56,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5
178982,Luiz Lauro Filho,PSDB,SP,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
204455,Luiz Lima,PSL,RJ,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
162332,Luiz Nishimori,PL,PR,56,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
204526,Luiz Philippe de Orleans e Bragança,PSL,SP,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
74784,Luiza Erundina,PSOL,SP,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204418,Luizão Goulart,REPUBLICANOS,PR,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5
178866,Luizianne Lins,PT,CE,56,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0
166402,Magda Mofatto,PL,GO,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204458,Major Fabiana,PSL,RJ,56,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5
141490,MANOEL JUNIOR,PSC,PB,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
204469,Manuel Marcos,REPUBLICANOS,AC,56,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5
204471,Mara Rocha,PSDB,AC,56,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5
212749,Marcão Gomes,PL,RJ,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
156190,Marcel van Hattem,NOVO,RS,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5
179000,Marcelo Álvaro Antônio,PSL,MG,56,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0
146788,Marcelo Aro,PP,MG,56,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.0,0.5
205863,Marcelo Brum,PSL,RS,56,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
204433,Marcelo Calero,CIDADANIA,RJ,56,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5
76874,Marcelo Freixo,PSB,RJ,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
133810,Marcelo Moraes,PTB,RS,56,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
204558,Marcelo Nilo,PSB,BA,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5
204556,Marcelo Ramos,PL,AM,56,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0.5
118594,Marcelo Squassoni,REPUBLICANOS,SP,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
178983,Marcio Alvino,PL,SP,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
179001,Márcio Biolchi,MDB,RS,56,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5
81055,Márcio Jerry,PCdoB,MA,56,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5
204452,Márcio Labre,PSL,RJ,56,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5
150418,Márcio Marinho,REPUBLICANOS,BA,56,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
204522,Marco Bertaiolli,PSD,SP,56,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5
160536,MARCO TEBALDI,PSDB,SC,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
160535,Marcon,PT,RS,56,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0
204431,Marcos Aurélio Sampaio,MDB,PI,56,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5
204506,Marcos Pereira,REPUBLICANOS,SP,56,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5
178943,Marcos Soares,DEM,RJ,56,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,1.0
159238,Marcus Pestana,PSDB,MG,56,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0
204430,Margarete Coelho,PP,PI,56,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5
171619,Margarida Salomão,PT,MG,56,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5
74398,Maria do Rosário,PT,RS,56,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0
204540,Maria Rosas,REPUBLICANOS,SP,56,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
178956,Mariana Carvalho,PSDB,RO,56,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204428,Marília Arraes,PT,PE,56,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5
204432,Marina Santos,PL,PI,56,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
74158,Mário Heringer,PDT,MG,56,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,1.0
